Case Number,Address House Number,Address Street Direction,Address Street Name,Address Street Suffix,Address Zip,Date Case Generated,Date Case Closed,Case Type,Response Days,Status of Case,lat,long
739526,9000,S,MENLO,AVE,90044,10/5/2016,,PACE,,O,33.95489,-118.29029
739527,9015,S,MENLO,AVE,90044,10/5/2016,,PACE,,O,33.95462,-118.29056
739528,9001,S,MENLO,AVE,90044,10/5/2016,,PACE,,O,33.95489,-118.29057
739529,9022,S,MENLO,AVE,90044,10/5/2016,,PACE,,O,33.95443,-118.29028
739544,2050,N,BERENDO,ST,90027,10/5/2016,,GENERAL,,O,34.10904,-118.29384
739545,9009,S,BARING CROSS,ST,90044,10/5/2016,,PACE,,O,33.95476,-118.28952
739546,9022,S,BARING CROSS,ST,90044,10/5/2016,,PACE,,O,33.95444,-118.2892
739569,14376,W,LANARK,ST,91402,10/5/2016,,PACE,,O,34.21759,-118.44654
717579,114,W,73RD,ST,90003,4/22/2016,,CNAP,,O,33.97361,-118.27455
717582,15139,W,HAMLIN,ST,91411,4/22/2016,,GENERAL,,O,34.18865,-118.46316
717580,1501,W,WASHINGTON,BLVD,90006,4/22/2016,,GENERAL,,O,34.04018,-118.29003
717583,8518,S,RAMSGATE,AVE,90045,4/22/2016,,GENERAL,,O,33.96068,-118.38287
717586,1847,S,HIGHLAND,AVE,90019,4/22/2016,,GENERAL,,O,34.04089,-118.34623
717587,1458,S,LONG BEACH,AVE,90021,4/23/2016,,GENERAL,,O,34.02485,-118.24147
717591,2336,S,GLENDON,AVE,90064,4/23/2016,,GENERAL,,O,34.04204,-118.42861
739642,1644,W,59TH,PL,90047,10/5/2016,,GENERAL,,O,33.9866,-118.30609
739643,5050,E,ITHACA,AVE,90032,10/5/2016,,GENERAL,,O,34.07109,-118.17646
739644,1223,N,GULF,AVE,90744,10/5/2016,,GENERAL,,O,33.78714,-118.27383
739645,1925,W,85TH,ST,90047,10/5/2016,,GENERAL,,O,33.96101,-118.31208
739649,8700,S,WESTERN,AVE,90047,10/5/2016,,PACE,,O,33.95878,-118.30883
739650,8720,S,WESTERN,AVE,90047,10/5/2016,,PACE,,O,33.9585,-118.30883
739651,8720,S,WESTERN,AVE,90047,10/5/2016,,PACE,,O,33.9585,-118.30883
739653,8732,S,WESTERN,AVE,90047,10/5/2016,,PACE,,O,33.95817,-118.30883
739654,8816,S,WESTERN,AVE,90047,10/5/2016,,PACE,,O,33.9577,-118.30883
739655,8840,S,WESTERN,AVE,90047,10/5/2016,,PACE,,O,33.95728,-118.30883
739683,800,N,TIGERTAIL,ROAD,90049,10/5/2016,,GENERAL,,O,34.075,-118.4829
739684,1611,W,59TH,ST,90047,10/5/2016,,GENERAL,,O,33.98768,-118.30505
739685,243,E,VERNON,AVE,90011,10/5/2016,,GENERAL,,O,34.004,-118.27032
739719,9113,S,HOOVER,ST,90044,10/5/2016,,PACE,,O,33.95384,-118.28712
717601,9875,W,RIMMELE,DR,90210,4/23/2016,,GENERAL,,O,34.10256,-118.43594
717602,625,E,43RD,ST,90011,4/23/2016,,GENERAL,,O,34.00581,-118.26474
717606,8409,S,HOOVER,ST,90044,4/25/2016,,CNAP,,O,33.96213,-118.28723
717607,151,N,FULLER,AVE,90036,4/25/2016,,GENERAL,,O,34.07514,-118.34994
717596,5207,N,VALLEY CIRCLE,BLVD,91367,4/23/2016,,GENERAL,,O,34.16483,-118.63975
717609,550,S,HILL,ST,90013,4/25/2016,,CITATIONS,,O,34.04753,-118.25268
739720,9121,S,HOOVER,ST,90044,10/5/2016,,PACE,,O,33.95362,-118.28712
739754,13335,W,ASTORIA,ST,91342,10/6/2016,,GENERAL,,O,34.32551,-118.42292
739755,7131,W,MANCHESTER,AVE,90045,10/6/2016,,GENERAL,,O,33.95996,-118.41793
739779,8109,S,BROADWAY,,90003,10/6/2016,,GENERAL,,O,33.96564,-118.27849
739780,7804,S,STANFORD,AVE,90001,10/6/2016,,GENERAL,,O,33.96821,-118.26282
739781,429,E,74TH,ST,90003,10/6/2016,,GENERAL,,O,33.97307,-118.2663
739784,7526,N,IRONDALE,AVE,91306,10/6/2016,,GENERAL,,O,34.20717,-118.58508
739785,7318,W,PACIFIC VIEW,DR,90068,10/6/2016,,GENERAL,,O,34.12091,-118.35265
739786,3989,N,FREDONIA,DR,90068,10/6/2016,,GENERAL,,O,34.13507,-118.36659
739787,6007,N,CALVIN,AVE,91356,10/6/2016,,GENERAL,,O,34.17976,-118.55585
739817,7635,N,BURNET,AVE,91405,10/6/2016,,CITATIONS,,O,34.20956,-118.46305
739818,5338,S,ASCOT,AVE,90011,10/6/2016,,GENERAL,,O,33.9941,-118.24978
739819,135,W,52ND,ST,90037,10/6/2016,,GENERAL,,O,33.99568,-118.27531
739820,703,E,93RD,ST,90002,10/6/2016,,GENERAL,,O,33.95213,-118.26277
739821,9400,S,SAN PEDRO,ST,90003,10/6/2016,,GENERAL,,O,33.95095,-118.26935
717616,2057,N,SUNSET PLAZA,DR,90069,4/25/2016,,GENERAL,,O,34.10598,-118.38316
717644,5938,N,LAUREL CANYON,BLVD,91607,4/25/2016,,GENERAL,,O,34.17852,-118.3963
739822,140,W,GAGE,AVE,90003,10/6/2016,,GENERAL,,O,33.98228,-118.27534
717668,5824,N,VAN NUYS,BLVD,91401,4/25/2016,,VEIP,,O,34.1765,-118.44836
717669,3221,S,LA CIENEGA,BLVD,90016,4/25/2016,,GENERAL,,O,34.02888,-118.37217
739823,639,E,52ND,PL,90011,10/6/2016,,GENERAL,,O,33.99509,-118.26426
739840,14619,W,HAYNES,ST,91411,10/6/2016,,PACE,,O,34.18985,-118.45156
739872,15553,W,VALERIO,ST,91406,10/6/2016,,PACE,,O,34.20493,-118.47233
739918,7429,N,ZOMBAR,AVE,91406,10/6/2016,,PACE,,O,34.20559,-118.46741
739921,7447,N,ZOMBAR,AVE,91406,10/6/2016,,PACE,,O,34.20608,-118.46741
739922,10750,W,CLARKSON,ROAD,90064,10/6/2016,,GENERAL,,O,34.03256,-118.41983
739923,10640,W,TARANTO,WAY,90077,10/6/2016,,GENERAL,,O,34.09773,-118.45244
739925,1009,W,SANTA CRUZ,ST,90731,10/6/2016,,GENERAL,,O,33.74453,-118.29917
739926,7107,N,WILLIS,AVE,91405,10/6/2016,,GENERAL,,O,34.19953,-118.45532
717706,4539,E,TOURMALINE,ST,90032,4/25/2016,,GENERAL,,O,34.07846,-118.19086
717707,4535,E,TOURMALINE,ST,90032,4/25/2016,,GENERAL,,O,34.07855,-118.19091
717676,8423,N,MAMMOTH,AVE,91402,4/25/2016,,PACE,,O,34.224,-118.43425
717677,8417,N,MAMMOTH,AVE,91402,4/25/2016,,PACE,,O,34.22383,-118.43424
717708,4531,E,TOURMALINE,ST,90032,4/25/2016,,GENERAL,,O,34.07855,-118.19102
717702,116,W,73RD,ST,90003,4/25/2016,,CNAP,,O,33.97361,-118.27464
717712,2384,W,NORWALK,AVE,90041,4/25/2016,,GENERAL,,O,34.13319,-118.22074
739927,7911,N,VENTURA CANYON,AVE,91402,10/6/2016,,GENERAL,,O,34.21437,-118.42891
717710,7835,S,DENKER,AVE,90047,4/25/2016,,CNAP,,O,33.96809,-118.3048
739931,1440,E,17TH,ST,90021,10/6/2016,,GENERAL,,O,34.02356,-118.24589
739932,661,E,87TH,PL,90002,10/6/2016,,GENERAL,,O,33.95844,-118.26299
717711,1901,S,8TH,AVE,90018,4/25/2016,,GENERAL,,O,34.03961,-118.32619
739933,206,E,54TH,ST,90011,10/6/2016,,GENERAL,,O,33.99324,-118.27153
739934,15411,W,RUNNYMEDE,ST,91406,10/6/2016,,PACE,,O,34.20582,-118.46875
739935,,,,,,10/6/2016,,CITATIONS,,O,,
739936,2931,N,GILROY,ST,90039,10/6/2016,,CITATIONS,,O,34.10695,-118.25119
739939,13147,W,MERCER,ST,91331,10/6/2016,,GENERAL,,O,34.27112,-118.41918
739942,1518,W,96TH,ST,90047,10/6/2016,,GENERAL,,O,33.94854,-118.30321
739944,8839,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95694,-118.31623
717746,10353,N,HADDON,AVE,91331,4/25/2016,,FRP,,O,34.25835,-118.42607
717747,17611,W,ARVIDA,DR,91344,4/25/2016,,FRP,,O,34.29823,-118.51678
717748,3809,N,CODY,ROAD,91403,4/25/2016,,FRP,,O,34.13858,-118.46442
717752,1921,W,DELTA,ST,90026,4/26/2016,,GENERAL,,O,34.08369,-118.25802
717890,1132,W,57TH,ST,90037,4/26/2016,,GENERAL,,O,33.99038,-118.29489
717753,5387,W,VILLAGE,GRN,90016,4/26/2016,,FRP,,O,34.0211,-118.36254
717754,2223,N,HYPERION,AVE,90027,4/26/2016,,FRP,,O,34.10067,-118.27343
717892,827,W,62ND,PL,90044,4/26/2016,,GENERAL,,O,33.9829,-118.28805
739945,8901,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95615,-118.31571
717891,1533,N,RISING GLEN,ROAD,90069,4/26/2016,,GENERAL,,O,34.0995,-118.38428
717894,14133,W,LEMAY,ST,91405,4/26/2016,,GENERAL,,O,34.19206,-118.44124
739946,8917,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95582,-118.31569
739947,8912,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95587,-118.31543
739948,8926,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95552,-118.31543
739949,8930,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.9554,-118.31543
739950,8946,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95492,-118.31543
739951,9131,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95353,-118.31569
739952,9156,S,CIMARRON,ST,90047,10/6/2016,,PACE,,O,33.95294,-118.31542
739995,5450,S,LINCOLN,BLVD,90094,10/6/2016,,GENERAL,,O,33.97348,-118.43093
739996,434,S,WINDSOR,BLVD,90020,10/7/2016,,GENERAL,,O,34.06599,-118.32122
740011,15507,W,COHASSET,ST,91406,10/7/2016,,PACE,,O,34.20673,-118.47086
717895,4180,S,2ND,AVE,90008,4/26/2016,,GENERAL,,O,34.00788,-118.31915
740023,341,S,ARDEN,BLVD,90020,10/7/2016,,GENERAL,,O,34.06766,-118.32603
717898,836,E,41ST,ST,90011,4/26/2016,,GENERAL,,O,34.00911,-118.26093
740025,1000,W,70TH,ST,90044,10/7/2016,,CITATIONS,,O,33.97612,-118.29206
740026,684,W,20TH,ST,90731,10/7/2016,,CITATIONS,,O,33.72621,-118.29209
740027,2600,S,MAIN,ST,90011,10/7/2016,,CITATIONS,,O,34.02452,-118.26858
717902,11701,S,MAIN,ST,90061,4/26/2016,,GENERAL,,O,33.92722,-118.27405
717904,3575,S,WESTERN,AVE,90018,4/26/2016,,GENERAL,,O,34.02297,-118.30905
717911,10107,N,BARTEE,AVE,91331,4/26/2016,,GENERAL,,O,34.25385,-118.43586
717913,9481,N,CANTERBURY,AVE,91331,4/26/2016,,GENERAL,,O,34.2419,-118.4377
740028,347,S,ARDEN,BLVD,90020,10/7/2016,,GENERAL,,O,34.06746,-118.32603
740029,1035,W,CRUCES,ST,90744,10/7/2016,,GENERAL,,O,33.79147,-118.27634
740030,6032,S,VERMONT,AVE,90044,10/7/2016,,GENERAL,,O,33.98471,-118.29131
740031,6063,S,VERMONT,AVE,90044,10/7/2016,,GENERAL,,O,33.98448,-118.29165
740032,6113,S,MENLO,AVE,90044,10/7/2016,,GENERAL,,O,33.98416,-118.28936
740033,637,E,90TH,ST,90002,10/7/2016,,GENERAL,,O,33.95481,-118.26383
740035,511,S,ARDEN,BLVD,90020,10/7/2016,,GENERAL,,O,34.06484,-118.32601
740036,4432,S,MENLO,AVE,90037,10/7/2016,,GENERAL,,O,34.00267,-118.28953
717930,6631,N,GAVIOTA,AVE,91406,4/27/2016,,GENERAL,,O,34.19119,-118.48169
740074,4648,E,BOWMAN,BLVD,90032,10/7/2016,,GENERAL,,O,34.0808,-118.18242
740079,219,N,AVENUE 59,,90042,10/7/2016,,GENERAL,,O,34.11223,-118.19183
717916,5722,N,WALLIS,LANE,91367,4/26/2016,,FRP,,O,34.17448,-118.58302
740080,5274,N,CAMPO,ROAD,91364,10/7/2016,,GENERAL,,O,34.16535,-118.59777
717917,6700,S,MAIN,ST,90003,4/27/2016,,CITATIONS,,O,33.97856,-118.27375
717973,8428,W,MELROSE,PL,90069,4/27/2016,,GENERAL,,O,,
717974,5552,N,WOODMAN,AVE,91401,4/27/2016,,GENERAL,,O,34.17175,-118.43104
717976,13654,W,BURBANK,BLVD,91401,4/27/2016,,GENERAL,,O,34.17195,-118.43085
717977,13656,W,BURBANK,BLVD,91401,4/27/2016,,GENERAL,,O,34.17195,-118.43093
717978,,,,,,4/27/2016,,GENERAL,,O,,
718006,8506,N,MATILIJA,AVE,91402,4/27/2016,,PACE,,O,34.22498,-118.43496
740285,801,S,MUIRFIELD,ROAD,90005,10/7/2016,,GENERAL,,O,34.06068,-118.32973
740286,980,S,MUIRFIELD,ROAD,90019,10/7/2016,,GENERAL,,O,34.05687,-118.33097
740287,12204,N,SAN FERNANDO,ROAD,91342,10/7/2016,,VEIP,,O,34.29189,-118.45042
740288,2100,N,STRADELLA,ROAD,90077,10/7/2016,,GENERAL,,O,34.10918,-118.46177
740282,537,W,108TH,ST,90044,10/7/2016,11/9/2016,GENERAL,33,O,33.93837,-118.28401
740200,6513,N,BLUCHER,AVE,91406,10/7/2016,,PACE,,O,34.18902,-118.47295
740222,6544,N,BLUCHER,AVE,91406,10/7/2016,,PACE,,O,34.19003,-118.47254
740223,6462,N,BLUCHER,AVE,91406,10/7/2016,,PACE,,O,34.1885,-118.47262
740290,2026,W,FAIR PARK,AVE,90041,10/7/2016,,GENERAL,,O,34.13523,-118.21186
718083,5824,N,VAN NUYS,BLVD,91401,4/27/2016,,VEIP,,O,34.1765,-118.44836
718088,1239,W,MAURETANIA,ST,90744,4/27/2016,,GENERAL,,O,33.78954,-118.2793
740291,12017,W,VENICE,BLVD,90066,10/7/2016,,GENERAL,,O,34.00608,-118.42961
740293,5312,S,BROADWAY,,90037,10/7/2016,,GENERAL,,O,33.99386,-118.2781
718089,1514,W,69TH,ST,90047,4/27/2016,,GENERAL,,O,33.97689,-118.30293
740294,326,W,53RD,ST,90037,10/7/2016,,GENERAL,,O,33.9941,-118.27939
718090,602,W,94TH,ST,90044,4/27/2016,,GENERAL,,O,33.95089,-118.28494
740295,2807,S,4TH,AVE,90018,10/7/2016,,GENERAL,,O,34.02933,-118.32138
740296,2817,S,5TH,AVE,90018,10/7/2016,,GENERAL,,O,34.029,-118.32253
718093,1633,W,23RD,ST,90732,4/27/2016,,GENERAL,,O,33.7244,-118.31302
740297,2305,W,29TH,PL,90018,10/7/2016,,GENERAL,,O,34.02833,-118.3179
740298,2270,W,31ST,ST,90018,10/7/2016,,GENERAL,,O,34.02636,-118.31726
740300,10235,N,GLENOAKS,BLVD,91331,10/8/2016,,GENERAL,,O,34.25613,-118.39454
718098,5501,S,WESTERN,AVE,90062,4/27/2016,,CNAP,,O,33.99225,-118.30913
740302,10235,N,GLENOAKS,BLVD,91331,10/8/2016,,GENERAL,,O,34.25613,-118.39454
740303,10235,N,GLENOAKS,BLVD,91331,10/8/2016,,GENERAL,,O,34.25613,-118.39454
740304,100,S,ALAMEDA,ST,90012,10/10/2016,,FRP,,O,34.04866,-118.23787
740305,12123,N,LOUISE,AVE,91344,10/11/2016,,GENERAL,,O,34.29166,-118.51323
740306,19519,W,TULSA,ST,91326,10/11/2016,,GENERAL,,O,34.26896,-118.55827
740307,14283,W,BEAVER,ST,91342,10/11/2016,,GENERAL,,O,34.29779,-118.44473
718101,631,S,OLIVE,ST,90014,4/27/2016,,GENERAL,,O,34.04749,-118.25498
740339,629,W,83RD,ST,90044,10/11/2016,,PACE,,O,33.96331,-118.2851
740340,637,W,83RD,ST,90044,10/11/2016,,PACE,,O,33.96331,-118.28536
718102,426,E,8TH,ST,90014,4/27/2016,,GENERAL,,O,34.04014,-118.25071
740342,713,W,83RD,ST,90044,10/11/2016,,PACE,,O,33.96331,-118.28589
740343,728,W,83RD,ST,90044,10/11/2016,,PACE,,O,33.96305,-118.28633
718105,7641,N,HOLLYWOOD,WAY,91505,4/27/2016,,GENERAL,,O,34.20959,-118.3487
718108,10236,N,MT GLEASON,AVE,91042,4/27/2016,,GENERAL,,O,34.25522,-118.30251
718110,9918,N,COMMERCE,AVE,91042,4/27/2016,,GENERAL,,O,34.24921,-118.28845
740344,716,W,83RD,ST,90044,10/11/2016,,PACE,,O,33.96306,-118.28594
740438,7040,N,SEPULVEDA,BLVD,91405,10/11/2016,,GENERAL,,O,34.19893,-118.46595
740439,10653,W,VALERIO,ST,91352,10/11/2016,,GENERAL,,O,34.20494,-118.36297
718111,6333,N,WOODMAN,AVE,91401,4/28/2016,,CNAP,,O,34.1858,-118.43144
740441,10800,W,FOOTHILL,BLVD,91040,10/11/2016,,GENERAL,,O,34.27432,-118.36629
740444,3341,W,COUNTRY CLUB,DR,90019,10/11/2016,,GENERAL,,O,34.0501,-118.31548
740445,14066,W,FILMORE,ST,91331,10/11/2016,,GENERAL,,O,34.25793,-118.44028
740447,14328,W,LORNE,ST,91402,10/11/2016,,PACE,,O,34.21665,-118.44524
740498,138,N,WILTON,PL,90004,10/11/2016,,GENERAL,,O,34.07422,-118.31339
740499,5457,S,3RD,AVE,90043,10/11/2016,,GENERAL,,O,33.99155,-118.32048
740500,821,N,NORTH SPRING,ST,90012,10/11/2016,,GENERAL,,O,34.06218,-118.23693
740502,1758,W,41ST,ST,90062,10/11/2016,,GENERAL,,O,34.0098,-118.31093
740503,1261,E,51ST,ST,90011,10/11/2016,,GENERAL,,O,33.99723,-118.25279
718122,7255,N,SHOSHONE,AVE,91406,4/28/2016,,GENERAL,,O,34.20295,-118.5168
718135,1519,W,GLEN AYLSA,AVE,90041,4/28/2016,,GENERAL,,O,34.13588,-118.19884
740505,712,S,LINCOLN,BLVD,90291,10/11/2016,,GENERAL,,O,33.99969,-118.46402
718128,2430,N,COLDWATER CANYON,DR,90210,4/28/2016,,GENERAL,,O,34.11817,-118.40385
718130,1030,W,49TH,ST,90037,4/28/2016,,GENERAL,,O,33.99855,-118.2927
740506,527,W,84TH,ST,90044,10/11/2016,,PACE,,O,33.96228,-118.28377
740508,605,W,84TH,ST,90044,10/11/2016,,PACE,,O,33.96227,-118.2843
740509,617,W,84TH,ST,90044,10/11/2016,,PACE,,O,33.96227,-118.2847
740512,637,W,84TH,ST,90044,10/11/2016,,PACE,,O,33.96227,-118.28536
740515,610,W,84TH,ST,90044,10/11/2016,,PACE,,O,33.96202,-118.28447
740516,608,W,84TH,ST,90044,10/11/2016,,PACE,,O,33.96202,-118.28434
740589,628,W,84TH,ST,90044,10/11/2016,,PACE,,O,33.96192,-118.28494
740593,545,W,108TH,ST,90044,10/11/2016,,GENERAL,,O,33.93837,-118.28427
740594,1011,N,RAMPART,BLVD,90026,10/12/2016,,GENERAL,,O,34.07898,-118.27066
740595,6846,N,SHOSHONE,AVE,91406,10/12/2016,,GENERAL,,O,34.19521,-118.5162
740596,310,S,BREED,ST,90033,10/12/2016,,GENERAL,,O,34.0416,-118.21259
718136,135,E,87TH,ST,90003,4/28/2016,,GENERAL,,O,33.95918,-118.2726
718137,5725,S,NORMANDIE,AVE,90062,4/28/2016,,GENERAL,,O,33.98988,-118.30036
718138,6641,W,86TH,PL,90045,4/28/2016,,GENERAL,,O,33.9594,-118.40581
718140,17225,W,CHATSWORTH,ST,91344,4/28/2016,,FRP,,O,34.26499,-118.50985
718142,7113,S,BROADWAY,,90003,4/29/2016,,GENERAL,,O,33.97514,-118.27849
740604,1421,W,88TH,PL,90047,10/12/2016,,PACE,,O,33.95756,-118.30111
740608,7425,N,NITA,AVE,91303,10/12/2016,,GENERAL,,O,34.20543,-118.61376
740611,7511,N,DARBY,AVE,91335,10/12/2016,,GENERAL,,O,34.2069,-118.53291
740612,1437,W,88TH,PL,90047,10/12/2016,,PACE,,O,33.95755,-118.30165
740617,1457,W,88TH,PL,90047,10/12/2016,,PACE,,O,33.95755,-118.30225
740620,12705,N,WOODCOCK,AVE,91342,10/12/2016,,GENERAL,,O,34.30093,-118.44924
740621,12700,N,WOODCOCK,AVE,91342,10/12/2016,,GENERAL,,O,34.30119,-118.44892
740622,12769,W,NEWTON,ST,91342,10/12/2016,,GENERAL,,O,34.30156,-118.41165
740623,13521,N,BORDEN,AVE,91342,10/12/2016,,GENERAL,,O,34.3177,-118.45674
740631,1436,W,88TH,PL,90047,10/12/2016,,PACE,,O,33.95733,-118.30165
740635,1452,W,88TH,PL,90047,10/12/2016,,PACE,,O,33.95732,-118.30218
740636,1456,W,88TH,PL,90047,10/12/2016,,PACE,,O,33.95732,-118.30225
740637,140,W,AVENUE 34,,90031,10/12/2016,,GENERAL,,O,34.08417,-118.21493
740638,1308,S,STANLEY,AVE,90019,10/12/2016,,GENERAL,,O,34.05199,-118.36019
740639,303,S,LA BREA,AVE,90036,10/12/2016,,GENERAL,,O,34.06866,-118.34435
718170,6602,S,BROADWAY,,90003,4/29/2016,,GENERAL,,O,33.97963,-118.2781
718194,7306,N,INDEPENDENCE,AVE,91303,4/29/2016,,GENERAL,,O,34.2031,-118.59049
718196,8073,N,MCNULTY,AVE,91306,4/29/2016,,GENERAL,,O,34.21708,-118.58656
740640,959,S,MULLEN,AVE,90019,10/12/2016,,GENERAL,,O,34.05733,-118.33236
740642,18910,W,KILFINAN,ST,91326,10/12/2016,,GENERAL,,O,34.29735,-118.54605
718195,1678,E,115TH,ST,90059,4/29/2016,,GENERAL,,O,33.93023,-118.24359
740644,15009,W,HAMLIN,ST,91411,10/12/2016,,PACE,,O,34.18884,-118.46003
740754,11740,W,HATTERAS,ST,91607,10/12/2016,,GENERAL,,O,34.17569,-118.38924
740755,6824,N,BEN,AVE,91605,10/12/2016,,GENERAL,,O,34.19474,-118.39418
740756,1263,W,25TH,ST,90007,10/12/2016,,GENERAL,,O,34.03369,-118.28808
740757,971,S,MULLEN,AVE,90019,10/12/2016,,GENERAL,,O,34.05688,-118.33254
740758,459,S,HOLT,AVE,90048,10/12/2016,,GENERAL,,O,34.07048,-118.3786
740759,2869,N,DURAND,DR,90068,10/12/2016,,GENERAL,,O,34.12067,-118.32447
740761,7206,N,CHELAN,WAY,90068,10/12/2016,,GENERAL,,O,34.11325,-118.34579
740763,1602,N,BAYPOINT,AVE,90744,10/12/2016,,GENERAL,,O,33.79594,-118.25864
740764,5927,N,VINELAND,AVE,91601,10/12/2016,,CITATIONS,,O,34.17838,-118.37052
740769,6741,N,VAN NUYS,BLVD,91405,10/12/2016,,GENERAL,,O,34.1933,-118.44904
740772,2300,W,24TH,ST,90018,10/12/2016,,GENERAL,,O,34.03472,-118.31791
740774,5716,S,CRENSHAW,BLVD,90043,10/12/2016,,GENERAL,,O,33.99028,-118.33046
740775,2640,S,GLENDON,AVE,90064,10/12/2016,,GENERAL,,O,34.03592,-118.42367
718210,10834,S,GORMAN,AVE,90059,4/29/2016,,GENERAL,,O,33.93626,-118.23134
718243,13857,W,LOUVRE,ST,91331,4/29/2016,,GENERAL,,O,34.26361,-118.43484
718244,12639,W,DEBELL,ST,91331,4/29/2016,,GENERAL,,O,34.24659,-118.40915
718246,16715,W,TRIBUNE,ST,91344,4/29/2016,,GENERAL,,O,34.26643,-118.49615
718248,18010,W,ERWIN,ST,91335,4/30/2016,,GENERAL,,O,34.18377,-118.52513
718249,17320,W,BURMA,ST,91316,4/30/2016,,GENERAL,,O,34.17676,-118.51068
718255,22919,W,GERSHWIN,DR,91364,5/2/2016,,GENERAL,,O,34.15565,-118.62607
718256,5100,N,ALHAMA,DR,91364,5/2/2016,,GENERAL,,O,34.16175,-118.59297
718260,6620,N,BELLAIRE,AVE,91606,5/2/2016,,GENERAL,,O,34.19091,-118.40892
718253,21515,W,PARTHENIA,ST,91304,5/2/2016,,GENERAL,,O,34.22833,-118.59947
718247,2623,E,MEDFORD,ST,90033,4/29/2016,,GENERAL,,O,34.06257,-118.19411
740776,757,W,IMPERIAL,HWY,90044,10/12/2016,,GENERAL,,O,33.93111,-118.28903
740777,17145,W,DEVONSHIRE,ST,91325,10/13/2016,,CNAP,,O,34.25771,-118.50733
740778,246,N,RIDGEWOOD,PL,90004,10/13/2016,,GENERAL,,O,34.07588,-118.31444
740781,708,W,32ND,ST,90731,10/13/2016,,CITATIONS,,O,33.71527,-118.29192
740782,1620,W,237TH,ST,90710,10/13/2016,,CITATIONS,,O,33.8103,-118.30766
740785,947,N,LAUREL,AVE,90046,10/13/2016,,GENERAL,,O,34.08854,-118.36498
718261,4731,S,PURDUE,AVE,90230,5/2/2016,,GENERAL,,O,33.99784,-118.40777
718265,13733,W,LEADWELL,ST,91405,5/2/2016,,GENERAL,,O,34.20407,-118.43256
718273,2266,N,ALCYONA,DR,90068,5/2/2016,,GENERAL,,O,34.11179,-118.32643
740799,7302,N,SEPULVEDA,BLVD,91405,10/13/2016,,PACE,,O,34.20319,-118.466
740812,1117,S,WOOSTER,ST,90035,10/13/2016,,GENERAL,,O,34.05659,-118.38265
740813,2611,W,AVENUE 30,,90065,10/13/2016,,GENERAL,,O,34.10941,-118.24058
718270,5819,N,GOODLAND,AVE,91607,5/2/2016,,GENERAL,,O,34.17633,-118.41183
718271,14809,W,RYAN,ST,91342,5/2/2016,,GENERAL,,O,34.31039,-118.45512
718278,11123,N,EL DORADO,AVE,91331,5/2/2016,,GENERAL,,O,34.27192,-118.43244
740814,1045,S,BURNSIDE,AVE,90019,10/13/2016,,GENERAL,,O,34.05598,-118.35205
740815,1257,S,CRENSHAW,BLVD,90019,10/13/2016,,GENERAL,,O,34.04839,-118.32658
740816,325,E,AVENUE 31,,90031,10/13/2016,,GENERAL,,O,34.08105,-118.2122
740818,15333,W,LEADWELL,ST,91406,10/13/2016,,PACE,,O,34.20401,-118.46754
740822,10967,W,WEYBURN,AVE,90024,10/13/2016,,GENERAL,,O,34.06238,-118.44766
740823,5967,S,FIGUEROA,ST,90003,10/13/2016,,CNAP,,O,33.98548,-118.28292
740824,4306,N,CAMELLO,ROAD,91364,10/13/2016,,GENERAL,,O,34.14879,-118.59318
740848,15405,W,COVELLO,ST,91406,10/13/2016,,PACE,,O,34.20766,-118.46868
740850,15434,W,COVELLO,ST,91406,10/13/2016,,PACE,,O,34.20739,-118.46976
740851,15447,W,COVELLO,ST,91406,10/13/2016,,PACE,,O,34.2077,-118.47
740866,13191,W,BRANFORD,ST,91331,10/13/2016,,GENERAL,,O,34.23573,-118.42059
718413,4217,N,SUNNYSLOPE,AVE,91423,5/2/2016,,GENERAL,,O,34.14798,-118.42718
740868,769,S,GLADYS,AVE,90021,10/13/2016,,GENERAL,,O,34.03681,-118.24553
740871,8131,N,BELLINGHAM,AVE,91605,10/13/2016,,GENERAL,,O,34.21862,-118.39888
740872,8904,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95611,-118.31432
740873,8916,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95575,-118.31434
740874,8917,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95576,-118.3146
740875,8921,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95564,-118.31459
740876,8931,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.9554,-118.3146
740877,8934,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95528,-118.31433
740878,8938,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95517,-118.31434
740879,8950,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95474,-118.31433
740880,9111,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95406,-118.31461
740881,9110,S,WILTON,PL,90047,10/13/2016,,PACE,,O,33.95405,-118.31433
